model,source,scope,category,subtype,pair,patch_type,alpha,progress,both_progress,progress_drop,kl_ratio,both_kl_ratio,kl_ratio_vs_both,max_abs_norm_z,max_norm_z,max_z_metric,norm_ratio_flag,numeric_illegal,off_manifold,functional_failure,labels
glm4,phase291,L0-L4,logical,conditional,logic_if_late,cross_battn_amlp,1.000000,0.128814,1.006800,0.877986,1.217626,0.002464,494.152320,3.600644,3.600644,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,conditional,logic_if_late,cross_battn_amlp,1.000000,0.108609,1.001069,0.892460,1.289935,0.000971,1328.712659,3.600644,3.600644,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,conditional,logic_if_late,cross_battn_amlp,1.000000,0.104408,0.924855,0.820447,1.404966,0.085963,16.343856,3.600644,3.600644,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,conditional,logic_if_ready,cross_battn_amlp,1.000000,-0.000221,0.986818,0.987039,0.994903,0.025997,38.269864,1.147533,-1.147533,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,conditional,logic_if_ready,cross_battn_amlp,1.000000,-0.002751,1.000927,1.003678,1.000556,0.002311,433.028159,1.147533,-1.147533,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,conditional,logic_if_ready,cross_battn_amlp,1.000000,0.001243,0.998002,0.996759,0.991962,0.000700,1416.482373,1.147533,-1.147533,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,conditional,logic_if_ready,cross_battn_amlp,1.000000,0.055436,1.000663,0.945228,0.794641,0.000587,1354.105954,2.189384,2.189384,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,conditional,logic_if_ready,cross_battn_amlp,1.000000,0.145394,0.999350,0.853956,0.727425,0.000027,26849.543316,2.189384,2.189384,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,conditional,logic_if_ready,cross_battn_amlp,1.000000,0.121552,0.889637,0.768085,0.782073,0.020982,37.274283,2.189384,2.189384,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,conditional,logic_if_sick,cross_battn_amlp,1.000000,0.008352,0.981053,0.972701,1.022335,0.015615,65.469552,0.747190,-0.747190,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,conditional,logic_if_sick,cross_battn_amlp,1.000000,0.020745,0.996711,0.975966,0.951083,0.008565,111.037813,0.747190,-0.747190,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,conditional,logic_if_sick,cross_battn_amlp,1.000000,-0.010046,0.992136,1.002182,1.118125,0.001995,560.334504,0.747190,-0.747190,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,conditional,logic_if_sick,cross_battn_amlp,1.000000,0.051265,0.992101,0.940836,0.703838,0.004221,166.739439,1.971469,1.971469,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,conditional,logic_if_sick,cross_battn_amlp,1.000000,0.079560,1.005138,0.925578,0.629346,0.000433,1454.319587,1.971469,1.971469,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,conditional,logic_if_sick,cross_battn_amlp,1.000000,0.066664,0.946154,0.879490,0.545528,0.094057,5.799973,1.971469,1.971469,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,conditional,logic_if_safe,cross_battn_amlp,1.000000,0.000871,0.981727,0.980856,0.979593,0.024366,40.202935,0.745989,-0.745989,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,conditional,logic_if_safe,cross_battn_amlp,1.000000,0.014848,0.996062,0.981214,0.978375,0.007788,125.619422,0.745989,-0.745989,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,conditional,logic_if_safe,cross_battn_amlp,1.000000,0.025630,0.995662,0.970032,0.965020,0.002504,385.421442,0.753422,0.753422,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,conditional,logic_if_safe,cross_battn_amlp,1.000000,0.040290,0.999315,0.959024,1.028807,0.000362,2839.874238,1.307347,1.307347,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,conditional,logic_if_safe,cross_battn_amlp,1.000000,0.137025,1.002425,0.865400,0.958836,0.000491,1952.375076,1.342700,1.342700,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,conditional,logic_if_safe,cross_battn_amlp,1.000000,0.091295,0.892365,0.801070,0.943604,0.033455,28.205496,1.342700,1.342700,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,conditional,logic_if_needed,cross_battn_amlp,1.000000,0.001754,0.999242,0.997488,1.041974,0.004407,236.423169,1.264892,-1.264892,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,conditional,logic_if_needed,cross_battn_amlp,1.000000,0.030734,1.001526,0.970792,0.995921,0.001239,803.664144,1.264892,-1.264892,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,conditional,logic_if_needed,cross_battn_amlp,1.000000,0.055340,1.005454,0.950114,1.008818,0.000716,1408.609065,1.264892,-1.264892,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,conditional,logic_if_needed,cross_battn_amlp,1.000000,0.159681,0.996897,0.837216,0.796547,0.000203,3917.914044,1.774308,1.774308,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,conditional,logic_if_needed,cross_battn_amlp,1.000000,0.267117,1.002743,0.735626,0.674916,0.000156,4338.831985,1.774308,1.774308,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,conditional,logic_if_needed,cross_battn_amlp,1.000000,0.273706,0.979328,0.705622,0.631382,0.020426,30.911198,1.774308,1.774308,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,contrast,logic_although_rain,cross_battn_amlp,1.000000,0.006416,0.980663,0.974247,1.000028,0.007329,136.439830,0.548896,-0.548896,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,contrast,logic_although_rain,cross_battn_amlp,1.000000,0.004655,1.005059,1.000404,1.026375,0.003238,316.986575,0.548896,-0.548896,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,contrast,logic_although_rain,cross_battn_amlp,1.000000,0.012047,0.997181,0.985134,0.997333,0.002070,481.870627,0.819639,0.819639,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,contrast,logic_although_rain,cross_battn_amlp,1.000000,0.029723,0.996855,0.967133,1.029405,0.000652,1577.670717,1.566770,1.566770,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,contrast,logic_although_rain,cross_battn_amlp,1.000000,0.093251,0.994481,0.901230,0.983620,0.000208,4727.582013,1.566770,1.566770,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,contrast,logic_although_rain,cross_battn_amlp,1.000000,0.085100,0.836163,0.751063,1.000222,0.045493,21.986141,1.566770,1.566770,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,contrast,logic_although_tired,cross_battn_amlp,1.000000,-0.002815,1.019466,1.022281,0.988588,0.025522,38.734829,0.581480,0.581480,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,contrast,logic_although_tired,cross_battn_amlp,1.000000,-0.001411,0.996208,0.997619,1.024798,0.001267,809.023318,0.581480,0.581480,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,contrast,logic_although_tired,cross_battn_amlp,1.000000,0.006734,0.999117,0.992383,1.026473,0.000701,1464.193857,2.096442,2.096442,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,contrast,logic_although_tired,cross_battn_amlp,1.000000,0.025100,1.001369,0.976269,0.939704,0.000552,1701.303286,2.096442,2.096442,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,contrast,logic_although_tired,cross_battn_amlp,1.000000,0.022761,1.000215,0.977454,1.039493,0.000292,3555.803428,2.096442,2.096442,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,contrast,logic_although_tired,cross_battn_amlp,1.000000,0.003853,0.900339,0.896486,1.090865,0.063450,17.192389,1.701669,1.701669,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,contrast,logic_although_expensive,cross_battn_amlp,1.000000,-0.004361,0.992267,0.996628,1.031964,0.016506,62.518817,0.246051,0.246051,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,contrast,logic_although_expensive,cross_battn_amlp,1.000000,0.007824,0.980078,0.972254,1.017561,0.004457,228.302947,0.440083,0.440083,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,contrast,logic_although_expensive,cross_battn_amlp,1.000000,0.010780,0.981884,0.971105,1.091425,0.002371,460.285292,2.141284,2.141284,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,contrast,logic_although_expensive,cross_battn_amlp,1.000000,0.054739,0.992339,0.937599,0.683878,0.001535,445.536341,2.141284,2.141284,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,contrast,logic_although_expensive,cross_battn_amlp,1.000000,0.149022,0.987000,0.837978,1.044587,0.000288,3631.548325,2.141284,2.141284,L2.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,contrast,logic_although_expensive,cross_battn_amlp,1.000000,0.111789,0.870382,0.758593,0.651801,0.039740,16.401629,1.194002,1.194002,L4.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,contrast,logic_although_small,cross_battn_amlp,1.000000,0.006460,1.022595,1.016135,0.963631,0.084870,11.354247,0.603553,0.603553,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,contrast,logic_although_small,cross_battn_amlp,1.000000,0.015098,1.005373,0.990275,0.968780,0.004644,208.623647,1.010974,1.010974,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,contrast,logic_although_small,cross_battn_amlp,1.000000,-0.001394,1.004079,1.005473,1.055368,0.003308,319.009415,1.010974,1.010974,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,contrast,logic_although_small,cross_battn_amlp,1.000000,0.036204,1.007182,0.970977,1.061209,0.001351,785.718328,1.452624,1.452624,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,contrast,logic_although_small,cross_battn_amlp,1.000000,0.016622,1.002587,0.985965,1.015301,0.000341,2973.372722,1.452624,1.452624,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,contrast,logic_although_small,cross_battn_amlp,1.000000,-0.019736,0.897356,0.917092,1.218500,0.036099,33.754521,1.452624,1.452624,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,contrast,logic_although_late,cross_battn_amlp,1.000000,-0.004418,0.967763,0.972181,0.994352,0.049096,20.253338,0.246374,0.246374,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,contrast,logic_although_late,cross_battn_amlp,1.000000,0.011828,0.985788,0.973960,1.000340,0.004788,208.927604,0.880927,0.880927,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,contrast,logic_although_late,cross_battn_amlp,1.000000,0.051770,0.984793,0.933023,1.027917,0.014408,71.345654,0.880927,0.880927,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,contrast,logic_although_late,cross_battn_amlp,1.000000,0.078812,0.993889,0.915078,1.018458,0.002148,474.219954,1.805439,1.805439,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,contrast,logic_although_late,cross_battn_amlp,1.000000,0.136432,0.998362,0.861930,1.073650,0.000303,3543.956460,1.805439,1.805439,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,contrast,logic_although_late,cross_battn_amlp,1.000000,0.120037,0.738309,0.618273,1.083860,0.821552,1.319283,1.805439,1.805439,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,contrast,logic_although_new,cross_battn_amlp,1.000000,0.010654,1.014170,1.003516,0.985471,0.027642,35.650792,0.609975,0.609975,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,contrast,logic_although_new,cross_battn_amlp,1.000000,0.016596,0.989983,0.973387,0.939291,0.002925,321.079471,0.820009,0.820009,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,contrast,logic_although_new,cross_battn_amlp,1.000000,-0.003985,0.993475,0.997460,0.969529,0.001758,551.562392,0.820009,0.820009,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,contrast,logic_although_new,cross_battn_amlp,1.000000,-0.006093,0.997282,1.003375,1.080204,0.000730,1479.051055,2.012977,2.012977,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,contrast,logic_although_new,cross_battn_amlp,1.000000,0.112534,0.998040,0.885506,1.144147,0.000309,3698.886536,2.012977,2.012977,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,contrast,logic_although_new,cross_battn_amlp,1.000000,0.073938,0.808049,0.734110,1.137666,0.132588,8.580439,2.012977,2.012977,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,contrast,logic_although_cold,cross_battn_amlp,1.000000,0.013757,0.970487,0.956730,0.968607,0.021976,44.076410,0.319897,0.319897,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,contrast,logic_although_cold,cross_battn_amlp,1.000000,0.019976,0.994353,0.974377,0.979227,0.004226,231.733367,0.660989,0.660989,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,contrast,logic_although_cold,cross_battn_amlp,1.000000,0.043019,0.994274,0.951255,0.933379,0.001738,536.940922,0.819924,0.819924,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,contrast,logic_although_cold,cross_battn_amlp,1.000000,-0.000116,0.997487,0.997603,0.940073,0.000363,2592.550960,1.566770,1.566770,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,contrast,logic_although_cold,cross_battn_amlp,1.000000,0.073533,0.996012,0.922480,0.744137,0.000140,5301.919989,1.720230,1.720230,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,contrast,logic_although_cold,cross_battn_amlp,1.000000,0.023112,0.799721,0.776609,0.790037,0.031796,24.846932,1.720230,1.720230,L6.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,contrast,logic_although_busy,cross_battn_amlp,1.000000,0.011376,1.064227,1.052851,0.979700,0.013500,72.571868,0.722373,0.722373,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,contrast,logic_although_busy,cross_battn_amlp,1.000000,0.028365,1.020768,0.992404,0.966862,0.001360,711.073324,0.849672,0.849672,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,contrast,logic_although_busy,cross_battn_amlp,1.000000,0.005284,1.020162,1.014877,0.957325,0.001190,804.579573,0.849672,0.849672,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,contrast,logic_although_busy,cross_battn_amlp,1.000000,0.017310,1.001250,0.983940,0.896137,0.000222,4035.380396,1.535639,1.535639,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,contrast,logic_although_busy,cross_battn_amlp,1.000000,0.008252,1.002072,0.993820,0.928782,0.000390,2382.205686,1.535639,1.535639,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,contrast,logic_although_busy,cross_battn_amlp,1.000000,-0.010960,0.742351,0.753311,0.985926,0.110904,8.889930,1.535639,1.535639,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,inference,logic_therefore_rain,cross_battn_amlp,1.000000,-0.004723,0.998029,1.002751,1.246634,0.044361,28.101819,1.107326,1.107326,L0.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,inference,logic_therefore_rain,cross_battn_amlp,1.000000,0.013387,0.999283,0.985896,1.209119,0.012804,94.432062,1.815740,1.815740,L1.attn,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,inference,logic_therefore_rain,cross_battn_amlp,1.000000,0.028295,1.013387,0.985092,0.987088,0.008373,117.889466,2.520058,2.520058,L2.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L4,logical,inference,logic_therefore_rain,cross_battn_amlp,1.000000,0.021602,1.008707,0.987105,0.887327,0.003367,263.550831,4.991150,4.991150,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L8,logical,inference,logic_therefore_rain,cross_battn_amlp,1.000000,0.023069,1.001089,0.978020,1.714712,0.000586,2924.062290,4.991150,4.991150,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L4-L8,logical,inference,logic_therefore_rain,cross_battn_amlp,1.000000,0.020831,0.918146,0.897314,1.522253,0.053079,28.679015,4.991150,4.991150,L4.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0,logical,inference,logic_therefore_study,cross_battn_amlp,1.000000,0.009348,1.010108,1.000760,0.997229,0.004422,225.528512,2.071811,2.071811,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L1,logical,inference,logic_therefore_study,cross_battn_amlp,1.000000,0.028740,1.004739,0.975999,0.999015,0.002398,416.683157,2.071811,2.071811,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
glm4,phase291,L0-L2,logical,inference,logic_therefore_study,cross_battn_amlp,1.000000,0.036538,1.008555,0.972017,0.996335,0.001296,768.538743,2.071811,2.071811,L0.mlp,0.000000,0.000000,0.000000,1.000000,norm_normal_functional_failure
